% %   <   1 - 4     >   x / H ,   P _ c e n / P 0 ,   x / H ,   P _ w a l l / P 0   ( l o w e r ) , ( u p p e r )
6.8667 0.97588 6.6253 0.98221 0.96303
6.9019 0.97691 6.6367 0.98134 0.96351
6.938 0.97795 6.6472 0.97967 0.96356
6.975 0.979 6.6569 0.97897 0.96403
7.013 0.9799 6.6657 0.9844 0.96501
7.0521 0.9806 6.6735 0.98984 0.9661
7.0923 0.98114 6.68 0.99049 0.96747
7.1338 0.98171 6.6852 0.99136 0.96866
7.1767 0.9824 6.6885 0.99193 0.96983
7.2209 0.98314 6.6895 0.99244 0.97133
7.2667 0.98384 6.6895 0.99335 0.97263
7.3141 0.98437 6.6895 0.99358 0.97421
7.3632 0.98466 6.6895 0.99427 0.97602
7.4142 0.98483 6.6895 0.9946 0.9776
7.4672 0.98503 6.6895 0.99493 0.97987
7.5222 0.98525 6.6895 0.99546 0.98194
7.5795 0.98542 6.6895 0.99556 0.9832
7.6391 0.98549 6.6895 0.99585 0.98436
7.7013 0.9855 6.6895 0.99594 0.98493
7.7661 0.9854 6.6895 0.99595 0.98541
7.8338 0.98506 6.6895 0.99617 0.98595
7.9045 0.9846 6.6895 0.99622 0.98617
7.9784 0.98426 6.6895 0.99634 0.98649
8.0556 0.98409 6.6895 0.99651 0.98673
8.1364 0.98397 6.6895 0.99662 0.98686
8.2209 0.98378 6.6895 0.99681 0.98705
8.3095 0.98341 6.6895 0.99698 0.98715
8.4023 0.98282 6.6895 0.99715 0.98723
8.4995 0.98216 6.6895 0.99731 0.98732
8.6014 0.9816 6.6895 0.99731 0.98736
8.7083 0.98124 6.6895 0.99706 0.98741
8.8204 0.98106 6.6895 0.99664 0.98745
8.9381 0.98095 6.6895 0.99639 0.98748
9.0616 0.9809 6.6895 0.99649 0.98752
9.1913 0.98102 6.6895 0.99678 0.98756
9.3274 0.98116 6.6895 0.99704 0.98759
9.4704 0.98106 6.6895 0.99716 0.98763
9.6206 0.98073 6.6895 0.99718 0.98768
9.7784 0.98037 6.6895 0.99718 0.98775
9.9441 0.98008 6.6895 0.99726 0.98783
10.118 0.97986 6.6895 0.99736 0.98793
10.302 0.97978 6.6895 0.99741 0.98805
10.494 0.97999 6.6895 0.99743 0.98817
10.696 0.98042 6.6895 0.99745 0.98831
10.909 0.98059 6.6895 0.99748 0.98847
11.133 0.98018 6.6895 0.99749 0.98863
11.368 0.9795 6.6895 0.99747 0.98879
11.615 0.97919 6.6895 0.99742 0.98898
11.875 0.97966 6.6895 0.99736 0.98918
12.149 0.98091 6.6895 0.99732 0.9894
12.436 0.9827 6.6895 0.99729 0.98962
12.739 0.98449 6.6895 0.99724 0.98986
13.057 0.98579 6.6895 0.99718 0.99012
13.392 0.98677 6.6895 0.99714 0.99038
13.744 0.98784 6.6895 0.99712 0.99063
14.114 0.98897 6.6895 0.99711 0.99088
14.504 0.98967 6.6895 0.99707 0.99115
14.914 0.98948 6.6895 0.997 0.99143
15.345 0.98874 6.6895 0.9969 0.99175
15.799 0.98811 6.6895 0.9968 0.99209
16.276 0.98769 6.6895 0.99672 0.99247
16.778 0.9875 6.6895 0.99664 0.99287
17.306 0.98822 6.6895 0.99656 0.9933
17.862 0.99077 6.6895 0.9965 0.99379
18.447 0.99638 6.6895 0.99649 0.99433
19.062 1.0061 6.6895 0.99658 0.99495
19.709 1.017 6.6895 0.99694 0.99582
20.39 1.0221 6.6895 0.99769 0.99699
21.106 1.0188 6.6895 0.99859 0.9982
21.86 1.0119 6.6895 0.99928 0.99907
22.654 1.0068 6.6895 0.99965 0.99955
23.488 1.004 6.6895 0.99983 0.99978
24.366 1.0024 6.6895 0.99992 0.9999
25.29 1.0015 6.6895 0.99996 0.99995
26.263 1.001 6.6895 0.99998 0.99998
27.286 1.0007 6.6895 0.99999 0.99999
28.362 1.0005 6.6895 1 1
29.495 1.0004 6.6895 1 1
